"","APMC","Commodity","Year","Month","arrivals_in_qtl","min_price","max_price","modal_price","date","district_name","state_name","trend","detrended_m","seasonal_m","residual_m","deseasonalised","raw_comp","deseas_comp"
"15430","dudhani","pigeon pea (tur)",2016,"October",399,6298,6645,6566,"2016-10","Solapur","Maharashtra",7339.75,0.894580878095303,0.998840875113005,0.89561901238182,6573.61964612947,"above msp","above msp"
"15431","kurdwadi","pigeon pea (tur)",2016,"October",3,5000,5000,5000,"2016-10","Solapur","Maharashtra",6985.58333333333,0.71575983871545,0.998840875113005,0.716590456547417,5005.80235008336,"above msp","above msp"
"15432","solapur","pigeon pea (tur)",2016,"October",31,5666,5841,5716,"2016-10","Solapur","Maharashtra",6820.08333333333,0.838112926283892,0.998840875113005,0.839085531205429,5722.63324661529,"above msp","above msp"
"15433","barshi","pigeon pea (tur)",2016,"September",723,5810,6237,6035,"2016-09","Solapur","Maharashtra",6656.25,0.906666666666667,0.975138040030273,0.929782891700665,6188.86737288255,"above msp","above msp"
"15434","dudhani","pigeon pea (tur)",2016,"September",2483,6394,6828,6684,"2016-09","Solapur","Maharashtra",6582.66666666667,1.01539396394572,0.975138040030273,1.04128228236711,6854.41417072858,"above msp","above msp"
"15435","mangalwedha","pigeon pea (tur)",2016,"September",1,4502,4502,4502,"2016-09","Solapur","Maharashtra",6221.5,0.723619705858716,0.975138040030273,0.742068995520112,4616.78225562838,"below msp","below msp"
"15436","solapur","pigeon pea (tur)",2016,"September",80,6117,6117,6117,"2016-09","Solapur","Maharashtra",6164.58333333333,0.992281176072998,0.975138040030273,1.01758021463525,6272.95803147019,"above msp","above msp"
"15437","arvi","pigeon pea (tur)",2016,"April",6461,8608,9082,8845,"2016-04","Wardha","Maharashtra",6201.25,1.42632533763354,1.03156571908827,1.38268004766014,8574.34464555245,"above msp","above msp"
"15438","ashti-karanja","pigeon pea (tur)",2016,"April",1788,7506,8715,8165,"2016-04","Wardha","Maharashtra",6165.33333333333,1.32434039792388,1.03156571908827,1.28381582813198,7915.15251904305,"above msp","above msp"
"15439","hinganghat","pigeon pea (tur)",2016,"April",72103,7944,9302,8366,"2016-04","Wardha","Maharashtra",6347.41666666667,1.31801651590542,1.03156571908827,1.27768545572678,8110.00195643774,"above msp","above msp"
"15440","pulgaon","pigeon pea (tur)",2016,"April",1798,8547,9007,8865,"2016-04","Wardha","Maharashtra",6596.83333333333,1.34382658346176,1.03156571908827,1.30270574001768,8593.73264927331,"above msp","above msp"
"15441","samudrapur","pigeon pea (tur)",2016,"April",417,7994,9050,8550,"2016-04","Wardha","Maharashtra",6950.91666666667,1.23005359005407,1.03156571908827,1.19241417904157,8288.37159066969,"above msp","above msp"
"15442","sindi","pigeon pea (tur)",2016,"April",457,7875,8875,8555,"2016-04","Wardha","Maharashtra",7116.66666666667,1.20210772833724,1.03156571908827,1.16532345549413,8293.21859159991,"above msp","above msp"
"15443","sindi (selu)","pigeon pea (tur)",2016,"April",1367,7270,9134,8375,"2016-04","Wardha","Maharashtra",7397.91666666667,1.13207547169811,1.03156571908827,1.09743417287914,8118.72655811213,"above msp","above msp"
"15444","wardha","pigeon pea (tur)",2016,"April",9620,8228,8928,8928,"2016-04","Wardha","Maharashtra",7665.58333333333,1.16468631437051,1.03156571908827,1.12904712983279,8654.80486099404,"above msp","above msp"
"15445","hinganghat","pigeon pea (tur)",2016,"August",14602,5510,6433,5936,"2016-08","Wardha","Maharashtra",7657.33333333333,0.775204596900575,1.02735547796164,0.754563160979726,5777.94164467542,"above msp","above msp"
"15446","sindi","pigeon pea (tur)",2016,"August",18,6500,7250,7000,"2016-08","Wardha","Maharashtra",7683.66666666667,0.911023382933495,1.02735547796164,0.886765489138229,6813.61043004177,"above msp","above msp"
"15447","sindi (selu)","pigeon pea (tur)",2016,"August",97,5814,6411,6102,"2016-08","Wardha","Maharashtra",7817,0.780606370730459,1.02735547796164,0.759821101338016,5939.52154915927,"above msp","above msp"
"15448","wardha","pigeon pea (tur)",2016,"August",1268,6146,6620,6604,"2016-08","Wardha","Maharashtra",7857.58333333333,0.840461974101452,1.02735547796164,0.81808292468445,6428.15475428512,"above msp","above msp"
"15449","arvi","pigeon pea (tur)",2016,"February",10911,7453,8134,7821,"2016-02","Wardha","Maharashtra",7772.25,1.00627231496671,0.941951559264073,1.0682845684261,8302.97473694972,"above msp","above msp"
"15450","ashti-karanja","pigeon pea (tur)",2016,"February",10596,6903,7635,7294,"2016-02","Wardha","Maharashtra",7699.66666666667,0.947313736525391,0.941951559264073,1.00569262528267,7743.49798380147,"above msp","above msp"
"15451","hinganghat","pigeon pea (tur)",2016,"February",64060,6725,8414,7758,"2016-02","Wardha","Maharashtra",7649,1.01425022878808,0.941951559264073,1.07675412691125,8236.09231674414,"above msp","above msp"
"15452","pulgaon","pigeon pea (tur)",2016,"February",2259,7215,8153,7867,"2016-02","Wardha","Maharashtra",7565.83333333333,1.03980614605133,0.941951559264073,1.10388494591347,8351.80951995697,"above msp","above msp"
"15453","samudrapur","pigeon pea (tur)",2016,"February",533,6954,7696,7335,"2016-02","Wardha","Maharashtra",7464.58333333333,0.982640245604242,0.941951559264073,1.043196155832,7787.02463822097,"above msp","above msp"
"15454","sindi","pigeon pea (tur)",2016,"February",1027,6945,7984,7565,"2016-02","Wardha","Maharashtra",7382.08333333333,1.02477846136479,0.941951559264073,1.08793116937502,8031.19855325721,"above msp","above msp"
"15455","sindi (selu)","pigeon pea (tur)",2016,"February",1620,6067,7597,6767,"2016-02","Wardha","Maharashtra",7248.08333333333,0.933626131046139,0.941951559264073,0.991161511294233,7184.02123065321,"above msp","above msp"
"15456","wardha","pigeon pea (tur)",2016,"February",10204,7469,8244,8244,"2016-02","Wardha","Maharashtra",7191.08333333333,1.14641975594776,0.941951559264073,1.21706869602024,8752.0424154729,"above msp","above msp"
"15457","arvi","pigeon pea (tur)",2016,"January",19718,8664,9215,8955,"2016-01","Wardha","Maharashtra",7442.66666666667,1.20319777857399,1.01446063630114,1.18604678734604,8827.35088928743,"above msp","above msp"
"15458","ashti-karanja","pigeon pea (tur)",2016,"January",4678,7415,8670,8120,"2016-01","Wardha","Maharashtra",7536,1.07749469214437,1.01446063630114,1.06213553644926,8004.25340268162,"above msp","above msp"
"15459","hinganghat","pigeon pea (tur)",2016,"January",94455,7100,9406,8425,"2016-01","Wardha","Maharashtra",7729.58333333333,1.08996819578459,1.01446063630114,1.07443123644379,8304.90577802865,"above msp","above msp"
"15460","pulgaon","pigeon pea (tur)",2016,"January",3729,7966,8802,8468,"2016-01","Wardha","Maharashtra",7884.91666666667,1.07394920681893,1.01446063630114,1.05864059026941,8347.29283422512,"above msp","above msp"
"15461","samudrapur","pigeon pea (tur)",2016,"January",514,7840,8561,8192,"2016-01","Wardha","Maharashtra",7915.83333333333,1.03488788293505,1.01446063630114,1.02013606630256,8075.22707817338,"above msp","above msp"
"15462","sindi","pigeon pea (tur)",2016,"January",874,7889,8625,8306,"2016-01","Wardha","Maharashtra",8000.16666666667,1.03822837024229,1.01446063630114,1.0234289366099,8187.60206436866,"above msp","above msp"
"15463","sindi (selu)","pigeon pea (tur)",2016,"January",1099,7802,8662,8348,"2016-01","Wardha","Maharashtra",8049.33333333333,1.03710452211363,1.01446063630114,1.02232110838233,8229.00337507219,"above msp","above msp"
"15464","wardha","pigeon pea (tur)",2016,"January",14551,8043,9046,9022,"2016-01","Wardha","Maharashtra",8145.58333333333,1.10759409495944,1.01446063630114,1.09180588711443,8893.39583731448,"above msp","above msp"
"15465","arvi","pigeon pea (tur)",2016,"July",698,8383,8735,8592,"2016-07","Wardha","Maharashtra",8250.33333333333,1.0414124681831,1.094273993039,0.951692606063777,7851.78123089485,"above msp","above msp"
"15466","hinganghat","pigeon pea (tur)",2016,"July",35120,7578,8435,7950,"2016-07","Wardha","Maharashtra",8282.41666666667,0.959864773767721,1.094273993039,0.877170416069194,7265.09087355843,"above msp","above msp"
"15467","sindi","pigeon pea (tur)",2016,"July",16,8000,8500,8225,"2016-07","Wardha","Maharashtra",8403.91666666667,0.978710323559452,1.094273993039,0.894392382333231,7516.39904842995,"above msp","above msp"
"15468","sindi (selu)","pigeon pea (tur)",2016,"July",548,7484,8234,7844,"2016-07","Wardha","Maharashtra",8370.58333333333,0.937091202325604,1.094273993039,0.856358835434924,7168.22299524432,"above msp","above msp"
"15469","wardha","pigeon pea (tur)",2016,"July",1171,7638,8163,8081,"2016-07","Wardha","Maharashtra",8297.75,0.973878461028592,1.094273993039,0.889976794864648,7384.80494958813,"above msp","above msp"
"15470","arvi","pigeon pea (tur)",2016,"June",2680,8227,8628,8451,"2016-06","Wardha","Maharashtra",8325.33333333333,1.01509449071108,1.06067414583033,0.957027655196058,7967.57423872558,"above msp","above msp"
"15471","ashti-karanja","pigeon pea (tur)",2016,"June",478,7831,8473,8154,"2016-06","Wardha","Maharashtra",8302.75,0.982084249194544,1.06067414583033,0.925905711056751,7687.56364247644,"above msp","above msp"
"15472","hinganghat","pigeon pea (tur)",2016,"June",34614,7939,8925,8358,"2016-06","Wardha","Maharashtra",8293.58333333333,1.00776704882289,1.06067414583033,0.950119367747926,7879.89415303141,"above msp","above msp"
"15473","pulgaon","pigeon pea (tur)",2016,"June",922,8208,8701,8552,"2016-06","Wardha","Maharashtra",8323.58333333333,1.0274421072655,1.06067414583033,0.968668946353157,8062.7966973827,"above msp","above msp"
"15474","sindi","pigeon pea (tur)",2016,"June",435,7725,8478,8250,"2016-06","Wardha","Maharashtra",8318.91666666667,0.991715668105823,1.06067414583033,0.934986180255648,7778.07211803172,"above msp","above msp"
"15475","sindi (selu)","pigeon pea (tur)",2016,"June",2174,7739,8632,8218,"2016-06","Wardha","Maharashtra",8308.08333333333,0.989157146152843,1.06067414583033,0.932574014405243,7747.90262617996,"above msp","above msp"
"15476","wardha","pigeon pea (tur)",2016,"June",5138,8401,8789,8789,"2016-06","Wardha","Maharashtra",8288.66666666667,1.06036354862061,1.06067414583033,0.999707170000377,8286.23949640979,"above msp","above msp"
"15477","arvi","pigeon pea (tur)",2016,"March",5727,7600,8103,7848,"2016-03","Wardha","Maharashtra",8226.66666666667,0.953970826580227,0.9317515690326,1.02384676161125,8422.84602552187,"above msp","above msp"
"15478","ashti-karanja","pigeon pea (tur)",2016,"March",2350,6911,7751,7347,"2016-03","Wardha","Maharashtra",8176.41666666667,0.898559882589154,0.9317515690326,0.964377107002988,7885.14905065102,"above msp","above msp"
"15479","hinganghat","pigeon pea (tur)",2016,"March",62840,7016,8376,7600,"2016-03","Wardha","Maharashtra",8124.33333333333,0.935461371189431,0.9317515690326,1.00398153572275,8156.68065672352,"above msp","above msp"
"15480","pulgaon","pigeon pea (tur)",2016,"March",1115,7457,8119,7872,"2016-03","Wardha","Maharashtra",8126.66666666667,0.968662838392125,0.9317515690326,1.03961492589473,8448.60396443784,"above msp","above msp"
"15481","samudrapur","pigeon pea (tur)",2016,"March",488,6985,7865,7475,"2016-03","Wardha","Maharashtra",8076.16666666667,0.925562870173556,0.9317515690326,0.993357994700809,8022.52472486952,"above msp","above msp"
"15482","sindi","pigeon pea (tur)",2016,"March",735,6785,8012,7530,"2016-03","Wardha","Maharashtra",7999.41666666667,0.941318637817341,0.9317515690326,1.01026783222343,8081.55333488528,"above msp","above msp"
"15483","wardha","pigeon pea (tur)",2016,"March",8441,7715,8391,8391,"2016-03","Wardha","Maharashtra",8019.16666666667,1.04636807648343,0.9317515690326,1.12301187490334,9005.61939349567,"above msp","above msp"
"15484","arvi","pigeon pea (tur)",2016,"May",6206,8357,8735,8556,"2016-05","Wardha","Maharashtra",8035.66666666667,1.06475297631393,1.01193661781943,1.05219334646504,8455.07500107753,"above msp","above msp"
"15485","ashti-karanja","pigeon pea (tur)",2016,"May",938,7781,8438,8133,"2016-05","Wardha","Maharashtra",8000.75,1.01652970034059,1.01193661781943,1.00453890336636,8037.06463110841,"above msp","above msp"
"15486","hinganghat","pigeon pea (tur)",2016,"May",68733,7865,9019,8246,"2016-05","Wardha","Maharashtra",8000.41666666667,1.03069631790011,1.01193661781943,1.0185384141164,8148.73170393704,"above msp","above msp"
"15487","pulgaon","pigeon pea (tur)",2016,"May",1645,8354,8736,8621,"2016-05","Wardha","Maharashtra",8034,1.0730644759771,1.01193661781943,1.06040680521018,8519.3082730586,"above msp","above msp"
"15488","samudrapur","pigeon pea (tur)",2016,"May",40,7000,8605,7650,"2016-05","Wardha","Maharashtra",7939.08333333333,0.963587315915985,1.01193661781943,0.952221017549865,7559.76201007984,"above msp","above msp"
"15489","sindi","pigeon pea (tur)",2016,"May",896,7700,8523,8156,"2016-05","Wardha","Maharashtra",7964.75,1.02401205310901,1.01193661781943,1.0119329956807,8059.79332734787,"above msp","above msp"
"15490","sindi (selu)","pigeon pea (tur)",2016,"May",3731,7690,8557,8117,"2016-05","Wardha","Maharashtra",8028.91666666667,1.01097076193343,1.01193661781943,0.999045537172,8021.25336415923,"above msp","above msp"
"15491","wardha","pigeon pea (tur)",2016,"May",8488,8226,8726,8726,"2016-05","Wardha","Maharashtra",8122.75,1.07426672001477,1.01193661781943,1.06159486779879,8623.06971241264,"above msp","above msp"
"15492","hinganghat","pigeon pea (tur)",2016,"October",16447,5629,6527,5974,"2016-10","Wardha","Maharashtra",7964.58333333333,0.750070625163484,0.998840875113005,0.750941059634373,5980.9326478796,"above msp","above msp"
"15493","pulgaon","pigeon pea (tur)",2016,"October",139,6066,6095,6090,"2016-10","Wardha","Maharashtra",7849.16666666667,0.775878543369784,0.998840875113005,0.776778927155944,6097.06726240153,"above msp","above msp"
"15494","sindi (selu)","pigeon pea (tur)",2016,"October",104,4204,5807,4513,"2016-10","Wardha","Maharashtra",7597.75,0.593991642262512,0.998840875113005,0.594680951753511,4518.23720118524,"below msp","below msp"
"15495","wardha","pigeon pea (tur)",2016,"October",332,5468,5982,5744,"2016-10","Wardha","Maharashtra",7377.16666666667,0.778618710887197,0.998840875113005,0.779522274555601,5750.66573977576,"above msp","above msp"
"15496","hinganghat","pigeon pea (tur)",2016,"September",16358,5775,6816,6214,"2016-09","Wardha","Maharashtra",7182,0.865218602060707,0.975138040030273,0.887278074018984,6372.43112760434,"above msp","above msp"
"15497","sindi (selu)","pigeon pea (tur)",2016,"September",57,5125,6135,5659,"2016-09","Wardha","Maharashtra",6975.83333333333,0.811229243817943,0.975138040030273,0.831912211929255,5803.28093838316,"above msp","above msp"
"15498","wardha","pigeon pea (tur)",2016,"September",494,6273,6933,6674,"2016-09","Wardha","Maharashtra",6844.83333333333,0.975042002483625,0.975138040030273,0.999901513895771,6844.15921236424,"above msp","above msp"
"15499","karanja","pigeon pea (tur)",2016,"April",25775,8296,9168,8704,"2016-04","Wasim","Maharashtra",6851.75,1.27033239683293,1.03156571908827,1.23146046182659,8437.65921932035,"above msp","above msp"
"15500","mangrulpeer","pigeon pea (tur)",2016,"April",7590,8514,9135,8943,"2016-04","Wasim","Maharashtra",6959.5,1.28500610676054,1.03156571908827,1.24568515896037,8669.34586378469,"above msp","above msp"
"15501","manora","pigeon pea (tur)",2016,"April",8508,8686,9071,8868,"2016-04","Wasim","Maharashtra",7018.83333333333,1.26345783962197,1.03156571908827,1.22479626478733,8596.64084983144,"above msp","above msp"
"15502","risod","pigeon pea (tur)",2016,"April",13520,7575,9257,8412,"2016-04","Wasim","Maharashtra",7043.41666666667,1.19430674033672,1.03156571908827,1.15776117627511,8154.59436499573,"above msp","above msp"
"15503","washim","pigeon pea (tur)",2016,"April",24210,8193,9178,8321,"2016-04","Wasim","Maharashtra",7009.66666666667,1.18707499167816,1.03156571908827,1.15075071778008,8066.37894806579,"above msp","above msp"
"15504","karanja","pigeon pea (tur)",2016,"August",18420,6086,6642,6397,"2016-08","Wasim","Maharashtra",7044.91666666667,0.908030613089816,1.02735547796164,0.883852408020857,6226.6665601396,"above msp","above msp"
"15505","malegaon (washim)","pigeon pea (tur)",2016,"August",30,5100,5900,5600,"2016-08","Wasim","Maharashtra",7004.08333333333,0.799533605396852,1.02735547796164,0.778244358985842,5450.88834403342,"above msp","above msp"
"15506","mangrulpeer","pigeon pea (tur)",2016,"August",3618,5894,6590,6464,"2016-08","Wasim","Maharashtra",7166.66666666667,0.901953488372093,1.02735547796164,0.877937099397808,6291.88254568429,"above msp","above msp"
"15507","manora","pigeon pea (tur)",2016,"August",1983,6168,6595,6356,"2016-08","Wasim","Maharashtra",7217.66666666667,0.880617004572115,1.02735547796164,0.857168743889243,6186.75827047793,"above msp","above msp"
"15508","risod","pigeon pea (tur)",2016,"August",2039,5397,6033,5720,"2016-08","Wasim","Maharashtra",7176.5,0.797045913746255,1.02735547796164,0.77582290730338,5567.69309426271,"above msp","above msp"
"15509","washim","pigeon pea (tur)",2016,"August",9380,6632,6744,6686,"2016-08","Wasim","Maharashtra",7262.08333333333,0.920672442480923,1.02735547796164,0.896157622391436,6507.97133360847,"above msp","above msp"
"15510","washim-ansing","pigeon pea (tur)",2016,"August",961,6569,6761,6679,"2016-08","Wasim","Maharashtra",7262.5,0.919655765920826,1.02735547796164,0.895168016960885,6501.15772317843,"above msp","above msp"
